"prolific_id"	"Progress"	"Duration"	"Finished"	"RecordedDate"	"UserLanguage"	"consent"	"gender"	"age"	"look_after_health"	"checkup"	"smoker"	"environment_1"	"env_transport"	"extrinsic_risk"	"children"	"age_first_child"	"breastfeed_yesno"	"breastfeed_length"	"ideal_age"	"parents_dead"	"parent1_age_1"	"parent1_age_2"	"parent1_control_1"	"parent1_close_1"	"parent2_age_1"	"parent2_age_2"	"parent2_control_1"	"parent2_close_1"	"gp_dead"	"gp1_age_1"	"gp1_age_2"	"gp1_control_1"	"gp1_close_1"	"gp2_age_1"	"gp2_age_2"	"gp2_control_1"	"gp2_close_1"	"gp3_age_1"	"gp3_age_2"	"gp3_control_1"	"gp3_close_1"	"gp4_age_1"	"gp4_age_2"	"gp4_control_1"	"gp4_close_1"	"stress"	"income"	"household"	"attention_fruit"	"attention_smoker"	"attention_4"	"PROLIFIC_PID"	"status"	"time_taken"	"num_approvals"	"num_rejections"	"prolific_score"	"Country.of.Birth"	"Current.Country.of.Residence"	"Employment.Status"	"ethnicity"	"First.Language"	"Nationality"	"Student.Status"	"personal_income"	"SES_subj"	"YPLL_p1"	"YPLL_p2"	"YPLL_gp1"	"YPLL_gp2"	"YPLL_gp3"	"YPLL_gp4"	"YPLL_sum"	"YPLL_dummy"	"n_deaths"	"p1_prem"	"p2_prem"	"gp1_prem"	"gp2_prem"	"gp3_prem"	"gp4_prem"	"n_prem"	"patience_score"	"look_after_health_log"	"look_after_health_sqrt"	"patience_score_bi"
"5a0262035d06850001aff235"	"100"	1224	"True"	"2020-12-30 20:16:38"	"EN-GB"	"Yes, I consent to participate."	"Male"	52	20	"2 years ago or more"	"0"	80	50	20	"1"	24	NA	NA	NA	1	"Mother"	65	80	75	""	NA	NA	NA	4	"Grandmother 1"	25	60	0	"Grandfather 2"	51	80	0	"Grandfather 1"	54	20	0	"Grandmother 2"	91	0	30	4	12999.5	6	"Strongly agree"	"No"	4	"5a0262035d06850001aff235"	"APPROVED"	1228.083	303	0	100	"United Kingdom"	"United Kingdom"	"Not in paid work (e.g. homemaker', 'retired or disabled)"	"White"	"English"	"United Kingdom"	"No"	2166.58333333333	3	10	0	50	24	21	0	105	1	"5-6 deaths"	1	0	1	1	1	0	"4-6 prem deaths"	30	-4.39444915467244	-9	"1"
"5a05b6d3f2e3460001edae60"	"100"	418	"True"	"2020-12-30 19:19:36"	"EN-GB"	"Yes, I consent to participate."	"Female"	54	93	"2 years ago or more"	"0"	61	1	19	"1"	30	"0"	"No breastfeeding"	NA	0	""	NA	NA	NA	""	NA	NA	NA	3	"Grandmother 1"	64	92	90	"Grandmother 2"	65	91	30	"Grandfather 1"	80	30	61	""	NA	NA	NA	3	34999.5	2	"Strongly agree"	"No"	10	"5a05b6d3f2e3460001edae60"	"APPROVED"	424.531	613	0	100	"United Kingdom"	"United Kingdom"	"Part-Time"	"White"	"English"	"United Kingdom"	"No"	17499.75	6	0	0	11	10	0	0	21	1	"0-3 deaths"	0	0	1	1	0	0	"2-3 prem deaths"	7	-2.07944154167984	-2.82842712474619	"0"
"5a07678b38ed430001be7561"	"100"	437	"True"	"2020-12-30 20:01:54"	"EN-GB"	"Yes, I consent to participate."	"Male"	42	75	"2 years ago or more"	"1"	75	50	50	"1"	39	NA	NA	NA	0	""	NA	NA	NA	""	NA	NA	NA	4	"Grandfather 1"	65	25	100	"Grandfather 2"	70	25	100	"Grandmother 1"	80	23	100	"Grandmother 2"	80	12	100	3	54999.5	4	"Strongly agree"	"Yes"	4	"5a07678b38ed430001be7561"	"APPROVED"	443.151	562	1	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	13749.875	5	0	0	10	5	0	0	15	1	"4 deaths"	0	0	1	1	0	0	"2-3 prem deaths"	5	-3.25809653802148	-5.09901951359278	"0"
"5a0ac87a120fb30001948b10"	"100"	311	"True"	"2020-12-30 19:37:54"	"EN-GB"	"Yes, I consent to participate."	"Female"	27	81	"Within the past year"	"0"	65	19	0	"0"	NA	NA	NA	28	0	""	NA	NA	NA	""	NA	NA	NA	2	"Grandfather 2"	80	28	61	"Grandmother 1"	80	0	93	""	NA	NA	NA	""	NA	NA	NA	4	67499.5	2	"Strongly agree"	"No"	4	"5a0ac87a120fb30001948b10"	"APPROVED"	316.404	42	0	100	"Portugal"	"United Kingdom"	"Full-Time"	"White"	"Portuguese"	"Portugal"	"Yes"	33749.75	5	0	0	0	0	0	0	0	0	"0-3 deaths"	0	0	0	0	0	0	"0-1 prem deaths"	21	-2.99573227355399	-4.47213595499958	"1"
"5a0b42e4fe645f0001e9f480"	"100"	463	"True"	"2020-12-30 19:19:33"	"EN-GB"	"Yes, I consent to participate."	"Female"	44	80	"Within the last 2 years"	"0"	71	16	14	"1"	28	"1"	"Less than 6 months"	NA	0	""	NA	NA	NA	""	NA	NA	NA	4	"Grandmother 1"	80	8	0	"Grandfather 1"	82	11	0	"Grandmother 2"	NA	0	81	"Grandfather 2"	85	0	100	3	54999.5	5	"Strongly agree"	"No"	4	"5a0b42e4fe645f0001e9f480"	"APPROVED"	468.494	316	2	100	"United Kingdom"	"United Kingdom"	"Part-Time"	"White"	"English"	"United Kingdom"	"No"	10999.9	7	0	0	0	0	NA	0	NA	NA	"4 deaths"	0	0	0	0	NA	0	NA	8	-3.04452243772342	-4.58257569495584	"0"
"5a0dbc9e9b760100013a7857"	"100"	608	"True"	"2020-12-30 20:16:20"	"EN-GB"	"Yes, I consent to participate."	"Male"	65	75	"Within the past year"	"0"	80	0	10	"1"	39	NA	NA	NA	2	"Father"	59	25	20	"Mother"	64	75	100	4	"Grandmother 1"	66	10	99	"Grandfather 1"	60	80	60	"Grandmother 2"	78	40	75	"Grandfather 2"	70	10	48	1	34999.5	4	"Strongly agree"	"No"	4	"5a0dbc9e9b760100013a7857"	"APPROVED"	612.699	627	4	99	"United Kingdom"	"United Kingdom"	"Other"	"White"	"English"	"United Kingdom"	"No"	8749.875	7	16	11	9	15	0	5	56	1	"5-6 deaths"	1	1	1	1	0	1	"4-6 prem deaths"	7	-3.25809653802148	-5.09901951359278	"0"
"5a15c2c638ed430001be885b"	"100"	300	"True"	"2020-12-30 19:20:34"	"EN-GB"	"Yes, I consent to participate."	"Male"	27	60	"2 years ago or more"	"0"	20	0	20	"0"	NA	NA	NA	30	0	""	NA	NA	NA	""	NA	NA	NA	4	"Grandmother 1"	88	0	80	"Grandmother 2"	77	0	30	"Grandfather 1"	70	50	0	"Grandfather 2"	70	50	0	3	24999.5	3	"Strongly agree"	"No"	4	"5a15c2c638ed430001be885b"	"APPROVED"	302.954	656	0	100	"United Kingdom"	"United Kingdom"	"Unemployed (and job seeking)"	"White"	"English"	"United Kingdom"	"No"	8333.16666666667	4	0	0	0	0	5	5	10	1	"4 deaths"	0	0	0	0	1	1	"2-3 prem deaths"	1	-3.71357206670431	-6.40312423743285	"0"
"5a1bee01a383a100011b6274"	"100"	359	"True"	"2020-12-30 20:07:55"	"EN-GB"	"Yes, I consent to participate."	"Female"	59	95	"2 years ago or more"	"0"	80	10	30	"0"	NA	NA	NA	28	1	"Mother"	76	81	65	""	NA	NA	NA	4	"Grandmother 1"	79	95	0	"Grandmother 2"	77	88	0	"Grandfather 1"	84	94	0	"Grandfather 2"	78	86	70	2	17999.5	2	"Strongly agree"	"No"	4	"5a1bee01a383a100011b6274"	"APPROVED"	367.953	558	3	99	"United Kingdom"	"United Kingdom"	"Part-Time"	"White"	"English"	"United Kingdom"	"No"	8999.75	8	0	0	0	0	0	0	0	0	"5-6 deaths"	0	0	0	0	0	0	"0-1 prem deaths"	29	-1.79175946922805	-2.44948974278318	"1"
"5a21aabb2b98bc0001a67c65"	"100"	275	"True"	"2020-12-30 19:26:29"	"EN-GB"	"Yes, I consent to participate."	"Male"	52	30	"2 years ago or more"	"0"	60	9	18	"0"	NA	NA	NA	34	1	"Father"	41	20	0	""	NA	NA	NA	4	"Grandfather 1"	NA	61	0	"Grandfather 2"	NA	60	0	"Grandmother 1"	NA	35	0	"Grandmother 2"	86	2	61	1	87499.5	2	"Strongly agree"	"No"	4	"5a21aabb2b98bc0001a67c65"	"APPROVED"	279.272	170	3	99	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	43749.75	8	34	0	NA	NA	NA	0	NA	NA	"5-6 deaths"	1	0	NA	NA	NA	0	NA	27	-4.26267987704132	-8.42614977317636	"1"
"5a42c9cc99311d0001df46de"	"100"	328	"True"	"2020-12-30 19:28:27"	"EN-GB"	"Yes, I consent to participate."	"Female"	35	80	"2 years ago or more"	"0"	50	70	21	"0"	NA	NA	NA	25	0	""	NA	NA	NA	""	NA	NA	NA	4	"Grandmother 1"	50	5	0	"Grandfather 1"	50	95	0	"Grandmother 2"	85	0	95	"Grandfather 2"	86	0	95	4	34999.5	2	"Somewhat disagree"	"No"	4	"5a42c9cc99311d0001df46de"	"APPROVED"	337.731	276	0	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	17499.75	5	0	0	25	25	0	0	50	1	"4 deaths"	0	0	1	1	0	0	"2-3 prem deaths"	31	-3.04452243772342	-4.58257569495584	"1"
"5a53d274ac56240001537a47"	"100"	528	"True"	"2020-12-30 19:37:48"	"EN-GB"	"Yes, I consent to participate."	"Female"	25	73	"2 years ago or more"	"0"	38	8	17	"0"	NA	NA	NA	30	0	""	NA	NA	NA	""	NA	NA	NA	0	""	NA	NA	NA	""	NA	NA	NA	""	NA	NA	NA	""	NA	NA	NA	2	12999.5	4	"Strongly agree"	"No"	4	"5a53d274ac56240001537a47"	"APPROVED"	534.207	347	0	100	"Poland"	"United Kingdom"	"Other"	"White"	"Polish"	"United Kingdom"	"Yes"	3249.875	5	0	0	0	0	0	0	0	0	"0-3 deaths"	0	0	0	0	0	0	"0-1 prem deaths"	30	-3.3322045101752	-5.29150262212918	"1"
"5a56222f8e6259000175b271"	"100"	343	"True"	"2020-12-30 19:38:47"	"EN-GB"	"Yes, I consent to participate."	"Female"	48	41	"2 years ago or more"	"0"	70	50	29	"0"	NA	NA	NA	30	0	""	NA	NA	NA	""	NA	NA	NA	4	"Grandfather 1"	57	50	0	"Grandmother 2"	78	57	7	"Grandfather 2"	79	50	7	"Grandmother 1"	81	30	50	3	34999.5	2	"Somewhat agree"	"No"	4	"5a56222f8e6259000175b271"	"APPROVED"	353.207	575	5	99	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	17499.75	5	0	0	18	0	0	0	18	1	"4 deaths"	0	0	1	0	0	0	"0-1 prem deaths"	12	-4.0943445622221	-7.74596669241483	"0"
"5a5f945176d1c60001ab7e30"	"100"	462	"True"	"2020-12-30 20:24:27"	"EN-GB"	"Yes, I consent to participate."	"Female"	62	95	"Within the last 2 years"	"0"	92	61	22	"0"	NA	NA	NA	28	1	"Father"	73	61	40	""	NA	NA	NA	4	"Grandmother 1"	60	29	0	"Grandmother 2"	NA	50	0	"Grandfather 1"	NA	50	0	"Grandfather 2"	NA	50	0	1	12999.5	1	"Strongly agree"	"No"	4	"5a5f945176d1c60001ab7e30"	"APPROVED"	469.789	737	1	100	"United Kingdom"	"United Kingdom"	"Not in paid work (e.g. homemaker', 'retired or disabled)"	"White"	"English"	"United Kingdom"	"No"	12999.5	7	2	0	15	NA	NA	NA	NA	NA	"5-6 deaths"	1	0	1	NA	NA	NA	NA	32	-1.79175946922805	-2.44948974278318	"1"
"5a82d291eea3d300016e5589"	"100"	383	"True"	"2020-12-31 18:01:35"	"EN-GB"	"Yes, I consent to participate."	"Male"	66	65	"Within the last 2 years"	"0"	71	61	25	"1"	36	NA	NA	NA	2	"Father"	49	74	87	"Mother"	NA	60	99	4	"Grandfather 1"	68	53	55	"Grandmother 1"	NA	55	69	"Grandfather 2"	59	50	5	"Grandmother 2"	67	42	3	3	67499.5	2	"Strongly agree"	"No"	9	"5a82d291eea3d300016e5589"	"APPROVED"	388.14	531	1	100	"United Kingdom"	"United Kingdom"	"Not in paid work (e.g. homemaker', 'retired or disabled)"	"White"	"English"	"United Kingdom"	"No"	33749.75	4	26	NA	7	NA	16	8	NA	NA	"5-6 deaths"	1	NA	1	NA	1	1	NA	9	-3.58351893845611	-6	"0"
"5a8707fef49c9a0001f39452"	"100"	381	"True"	"2020-12-30 19:51:45"	"EN-GB"	"Yes, I consent to participate."	"Female"	50	81	"Within the past year"	"0"	66	76	18	"1"	38	"1"	"6 months or more"	NA	2	"Mother"	67	51	82	"Father"	83	72	93	4	"Grandmother 1"	NA	50	50	"Grandmother 2"	NA	9	71	"Grandfather 1"	52	50	0	"Grandfather 2"	69	50	0	2	87499.5	3	"Strongly agree"	"No"	4	"5a8707fef49c9a0001f39452"	"APPROVED"	389.088	324	3	99	"Canada"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	29166.5	8	8	0	NA	NA	23	6	NA	NA	"5-6 deaths"	1	0	NA	NA	1	1	NA	4	-2.99573227355399	-4.47213595499958	"0"
"5aa67bd189de8200013f7548"	"100"	1183	"True"	"2020-12-30 20:34:28"	"EN-GB"	"Yes, I consent to participate."	"Female"	77	80	"2 years ago or more"	"0"	70	20	0	"1"	25	"0"	"No breastfeeding"	NA	2	"Father"	91	0	2	"Mother"	NA	1	0	4	"Grandmother 1"	NA	0	0	"Grandfather 1"	40	0	0	"Grandmother 2"	84	0	8	"Grandfather 2"	NA	0	0	5	24999.5	3	"Strongly agree"	"No"	10	"5aa67bd189de8200013f7548"	"APPROVED"	1188.987	426	3	100	"United Kingdom"	"United Kingdom"	"Not in paid work (e.g. homemaker', 'retired or disabled)"	"White"	"English"	"United Kingdom"	"No"	8333.16666666667	7	0	NA	NA	35	0	NA	NA	NA	"5-6 deaths"	0	NA	NA	1	0	NA	NA	26	-3.04452243772342	-4.58257569495584	"1"
"5aa82bc235237b0001131a33"	"100"	260	"True"	"2020-12-30 19:34:12"	"EN-GB"	"Yes, I consent to participate."	"Male"	25	20	NA	"0"	70	20	35	"0"	NA	NA	NA	28	0	""	NA	NA	NA	""	NA	NA	NA	3	"Grandmother 1"	59	85	65	"Grandfather 1"	61	85	75	"Grandfather 2"	68	85	80	""	NA	NA	NA	3	34999.5	2	"Strongly agree"	"No"	4	"5aa82bc235237b0001131a33"	"APPROVED"	271.524	439	0	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	17499.75	5	0	0	16	14	7	0	37	1	"0-3 deaths"	0	0	1	1	1	0	"2-3 prem deaths"	20	-4.39444915467244	-9	"1"
"5ab782fe47a9f70001539d00"	"100"	294	"True"	"2020-12-30 19:57:47"	"EN-GB"	"Yes, I consent to participate."	"Male"	55	50	"2 years ago or more"	"0"	40	30	30	"1"	30	NA	NA	NA	1	"Father"	72	75	60	""	NA	NA	NA	4	"Grandmother 2"	67	70	70	"Grandmother 1"	75	70	80	"Grandmother 1"	79	60	67	"Grandfather 1"	69	72	88	4	34999.5	4	"Strongly agree"	"No"	9	"5ab782fe47a9f70001539d00"	"APPROVED"	302.751	765	5	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	8749.875	5	3	0	8	0	0	6	17	1	"5-6 deaths"	1	0	1	0	0	1	"2-3 prem deaths"	5	-3.93182563272433	-7.14142842854285	"0"
"5ab8d182e1546900019b7195"	"100"	457	"True"	"2020-12-30 20:09:39"	"EN-GB"	"Yes, I consent to participate."	"Female"	62	91	"Within the last 2 years"	"0"	89	75	9	"1"	23	"1"	"Less than 6 months"	NA	2	"Mother"	73	10	95	"Father"	72	46	98	4	"Grandmother 1"	78	37	91	"Grandmother 2"	77	39	84	"Grandfather 1"	62	0	62	"Grandfather 2"	60	41	16	1	54999.5	2	"Strongly agree"	"No"	10	"5ab8d182e1546900019b7195"	"APPROVED"	467.999	499	1	100	"United Kingdom"	"United Kingdom"	"Not in paid work (e.g. homemaker', 'retired or disabled)"	"White"	"English"	"United Kingdom"	"No"	27499.75	7	2	3	0	0	13	15	33	1	"5-6 deaths"	1	1	0	0	1	1	"4-6 prem deaths"	28	-2.30258509299405	-3.16227766016838	"1"
"5abb8dcb7ccedb0001b7f0d7"	"100"	554	"True"	"2020-12-30 20:33:51"	"EN-GB"	"Yes, I consent to participate."	"Female"	64	88	"2 years ago or more"	"0"	36	29	15	"1"	34	"1"	"6 months or more"	NA	2	"Mother"	83	15	100	"Father"	62	9	95	4	"Grandmother 1"	80	14	29	"Grandmother 2"	78	11	11	"Grandfather 1"	NA	0	0	"Grandfather 2"	40	0	0	2	44999.5	2	"Strongly agree"	"No"	4	"5abb8dcb7ccedb0001b7f0d7"	"APPROVED"	563.129	779	3	100	"United Kingdom"	"United Kingdom"	"Not in paid work (e.g. homemaker', 'retired or disabled)"	"White"	"English"	"United Kingdom"	"No"	22499.75	5	0	13	0	0	NA	35	NA	NA	"5-6 deaths"	0	1	0	0	NA	1	NA	16	-2.56494935746154	-3.60555127546399	"1"
"5abf31f8436f550001ffa822"	"100"	255	"True"	"2020-12-30 19:38:52"	"EN-GB"	"Yes, I consent to participate."	"Male"	53	50	"Within the last 2 years"	"0"	62	50	9	"1"	26	NA	NA	NA	2	"Mother"	91	41	92	"Father"	NA	50	21	NA	""	NA	NA	NA	""	NA	NA	NA	""	NA	NA	NA	""	NA	NA	NA	2	87499.5	5	"Strongly agree"	"No"	4	"5abf31f8436f550001ffa822"	"APPROVED"	260.416	609	2	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	17499.9	6	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	29	-3.93182563272433	-7.14142842854285	"1"
"5ac11c4d9534ba0001c71a89"	"100"	974	"True"	"2020-12-30 19:50:15"	"EN-GB"	"Yes, I consent to participate."	"Female"	42	88	"Within the past year"	"1"	97	80	13	"1"	32	"1"	"6 months or more"	NA	0	""	NA	NA	NA	""	NA	NA	NA	4	"Grandfather 1"	40	12	0	"Grandfather 2"	70	95	91	"Grandmother 1"	71	89	93	"Grandmother 2"	NA	22	70	4	124999.5	5	"Strongly agree"	"Yes"	4	"5ac11c4d9534ba0001c71a89"	"APPROVED"	983.729	1119	7	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	24999.9	8	0	0	35	5	4	NA	NA	NA	"4 deaths"	0	0	1	1	1	NA	NA	11	-2.56494935746154	-3.60555127546399	"0"
"5ac76c50e734400001da4db3"	"100"	280	"True"	"2020-12-30 19:56:57"	"EN-GB"	"Yes, I consent to participate."	"Male"	39	82	"Within the past year"	"0"	74	18	4	"1"	38	NA	NA	NA	0	""	NA	NA	NA	""	NA	NA	NA	3	"Grandfather 2"	63	88	7	"Grandmother 1"	81	62	100	"Grandmother 2"	83	63	54	""	NA	NA	NA	3	44999.5	3	"Strongly agree"	"No"	4	"5ac76c50e734400001da4db3"	"APPROVED"	284.207	152	0	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"DATA EXPIRED"	"United Kingdom"	"No"	14999.8333333333	6	0	0	12	0	0	0	12	1	"0-3 deaths"	0	0	1	0	0	0	"0-1 prem deaths"	20	-2.94443897916644	-4.35889894354067	"1"
"5ac9e0299534ba0001c76e80"	"100"	318	"True"	"2020-12-30 19:12:11"	"EN-GB"	"Yes, I consent to participate."	"Female"	47	71	"Within the last 2 years"	"0"	60	66	10	"1"	27	"1"	"Less than 6 months"	NA	1	"Mother"	35	18	98	""	NA	NA	NA	3	"Grandmother 1"	NA	9	9	"Grandfather 1"	NA	26	0	"Grandfather 2"	80	20	30	""	NA	NA	NA	4	54999.5	3	"Strongly agree"	"No"	10	"5ac9e0299534ba0001c76e80"	"APPROVED"	323.069	445	11	96	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"Yes"	18333.1666666667	4	40	0	NA	NA	0	0	NA	NA	"4 deaths"	1	0	NA	NA	0	0	NA	8	-3.40119738166216	-5.47722557505166	"0"
"5adae3ebdec767000128c131"	"100"	598	"True"	"2020-12-30 19:39:38"	"EN-GB"	"Yes, I consent to participate."	"Female"	57	81	"2 years ago or more"	"0"	60	19	30	"1"	24	"0"	"No breastfeeding"	NA	1	"Father"	79	10	100	""	NA	NA	NA	4	"Grandfather 1"	75	60	19	"Grandmother 1"	84	20	100	"Grandfather 2"	86	20	90	"Grandmother 2"	NA	0	90	4	34999.5	3	"Strongly agree"	"No"	10	"5adae3ebdec767000128c131"	"APPROVED"	604.818	179	1	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	11666.5	5	0	0	0	0	0	NA	NA	NA	"5-6 deaths"	0	0	0	0	0	NA	NA	1	-2.99573227355399	-4.47213595499958	"0"
"5adef952f6b58c0001fa755b"	"100"	373	"True"	"2020-12-30 20:02:24"	"EN-GB"	"Yes, I consent to participate."	"Male"	55	95	"2 years ago or more"	"0"	55	90	2	"0"	NA	NA	NA	34	1	"Father"	79	0	98	""	NA	NA	NA	4	"Grandfather 1"	NA	50	5	"Grandmother 1"	NA	38	6	"Grandfather 2"	NA	45	0	"Grandmother 2"	NA	36	8	1	34999.5	2	"Strongly agree"	"No"	4	"5adef952f6b58c0001fa755b"	"APPROVED"	377.399	840	3	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	17499.75	5	0	0	NA	NA	NA	NA	NA	NA	"5-6 deaths"	0	0	NA	NA	NA	NA	NA	32	-1.79175946922805	-2.44948974278318	"1"
"5ae57dcec67d830001ce89bf"	"100"	439	"True"	"2020-12-30 19:48:36"	"EN-GB"	"Yes, I consent to participate."	"Female"	43	84	"Within the past year"	"0"	100	78	0	"0"	NA	NA	NA	25	0	""	NA	NA	NA	""	NA	NA	NA	3	"Grandmother 1"	60	1	0	"Grandfather 1"	83	0	0	"Grandfather 2"	86	0	100	""	NA	NA	NA	5	17999.5	1	"Strongly agree"	"No"	10	"5ae57dcec67d830001ce89bf"	"APPROVED"	443.795	210	3	99	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	17999.5	2	0	0	15	0	0	0	15	1	"0-3 deaths"	0	0	1	0	0	0	"0-1 prem deaths"	16	-2.83321334405622	-4.12310562561766	"1"
"5ae8d7b596845f0001c7948d"	"100"	555	"True"	"2020-12-30 19:48:51"	"EN-GB"	"Yes, I consent to participate."	"Female"	56	65	"Within the past year"	"0"	80	30	50	"1"	24	"1"	"6 months or more"	NA	2	"Mother"	74	20	100	"Father"	78	2	98	4	"Grandmother 1"	80	0	30	"Grandfather 1"	82	0	40	"Grandmother 2"	91	0	25	"Grandfather 2"	80	0	0	3	54999.5	3	"Strongly agree"	"No"	10	"5ae8d7b596845f0001c7948d"	"APPROVED"	564.04	622	6	99	"United Kingdom"	"United Kingdom"	"Part-Time"	"White"	"English"	"United Kingdom"	"No"	18333.1666666667	7	1	0	0	0	0	0	1	1	"5-6 deaths"	1	0	0	0	0	0	"0-1 prem deaths"	6	-3.58351893845611	-6	"0"
"5ae96d1878b0060001e69b8a"	"100"	257	"True"	"2020-12-30 19:29:45"	"EN-GB"	"Yes, I consent to participate."	"Female"	31	89	"Within the past year"	"0"	32	59	16	"0"	NA	NA	NA	34	1	"Mother"	24	0	77	""	NA	NA	NA	4	"Grandfather 1"	73	34	18	"Grandmother 1"	74	26	13	"Grandmother 2"	83	5	67	"Grandfather 2"	84	0	60	5	87499.5	4	"Strongly agree"	"No"	10	"5ae96d1878b0060001e69b8a"	"APPROVED"	262.216	185	1	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	21874.875	4	51	0	2	1	0	0	54	1	"5-6 deaths"	1	0	1	1	0	0	"2-3 prem deaths"	27	-2.484906649788	-3.46410161513775	"1"
"5aeb839a9457e00001052753"	"100"	315	"True"	"2020-12-30 19:31:49"	"EN-GB"	"Yes, I consent to participate."	"Male"	32	30	"2 years ago or more"	"1"	65	50	30	"1"	28	NA	NA	NA	0	""	NA	NA	NA	""	NA	NA	NA	3	"Grandfather 1"	65	20	60	"Grandmother 1"	67	10	90	"Grandmother 2"	85	0	85	""	NA	NA	NA	4	34999.5	4	"Somewhat agree"	"Yes"	4	"5aeb839a9457e00001052753"	"APPROVED"	318.665	445	2	100	"Ireland"	"United Kingdom"	"Full-Time"	"White"	"English"	"Ireland"	"No"	8749.875	4	0	0	10	8	0	0	18	1	"0-3 deaths"	0	0	1	1	0	0	"2-3 prem deaths"	1	-4.26267987704132	-8.42614977317636	"0"
"5b015b8fb98c410001ad71ec"	"100"	328	"True"	"2020-12-30 19:53:21"	"EN-GB"	"Yes, I consent to participate."	"Male"	31	70	"Within the past year"	"1"	54	89	23	"1"	15	NA	NA	NA	1	"Father"	48	80	50	""	NA	NA	NA	4	"Grandmother 1"	56	65	66	"Grandmother 2"	69	72	73	"Grandfather 2"	54	53	67	"Grandfather 1"	62	67	66	3	44999.5	7	"Somewhat agree"	"Yes"	4	"5b015b8fb98c410001ad71ec"	"APPROVED"	332.757	312	6	96	"United Kingdom"	"United Kingdom"	"Full-Time"	"Asian"	"Urdu"	"United Kingdom"	"Yes"	6428.5	6	27	0	19	6	21	13	86	1	"5-6 deaths"	1	0	1	1	1	1	"4-6 prem deaths"	16	-3.43398720448515	-5.56776436283002	"1"
"5b12fb7be9270900013c4485"	"100"	505	"True"	"2020-12-30 19:18:34"	"EN-GB"	"Yes, I consent to participate."	"Female"	34	70	"2 years ago or more"	"0"	65	40	30	"1"	28	"1"	"Less than 6 months"	NA	0	""	NA	NA	NA	""	NA	NA	NA	4	"Grandmother 1"	80	40	65	"Grandfather 1"	79	32	30	"Grandfather 2"	81	49	35	"Grandmother 2"	80	20	20	3	67499.5	3	"Strongly agree"	"No"	9	"5b12fb7be9270900013c4485"	"APPROVED"	509.409	135	0	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	22499.8333333333	7	0	0	0	0	0	0	0	0	"4 deaths"	0	0	0	0	0	0	"0-1 prem deaths"	12	-3.43398720448515	-5.56776436283002	"0"
"5b1ba337c9d3cb00011030ca"	"100"	467	"True"	"2020-12-30 20:00:06"	"EN-GB"	"Yes, I consent to participate."	"Male"	39	80	"2 years ago or more"	"0"	65	50	20	"1"	15	NA	NA	NA	0	""	NA	NA	NA	""	NA	NA	NA	4	"Grandfather 1"	60	50	0	"Grandfather 2"	60	66	19	"Grandmother 1"	75	20	40	"Grandmother 2"	80	90	95	3	44999.5	3	"Strongly agree"	"No"	4	"5b1ba337c9d3cb00011030ca"	"APPROVED"	471.023	365	3	100	"Bangladesh"	"United Kingdom"	"Full-Time"	"Asian"	"English"	"United Kingdom"	"No"	14999.8333333333	6	0	0	15	15	0	0	30	1	"4 deaths"	0	0	1	1	0	0	"2-3 prem deaths"	31	-3.04452243772342	-4.58257569495584	"1"
"5b23533cc6eff00001dd9298"	"100"	252	"True"	"2020-12-30 19:35:13"	"EN-GB"	"Yes, I consent to participate."	"Male"	37	88	"2 years ago or more"	"1"	32	8	18	"1"	15	NA	NA	NA	0	""	NA	NA	NA	""	NA	NA	NA	3	"Grandfather 1"	65	29	71	"Grandfather 2"	85	26	95	"Grandmother 2"	83	6	97	""	NA	NA	NA	1	67499.5	5	"Strongly agree"	"Yes"	10	"5b23533cc6eff00001dd9298"	"APPROVED"	256.848	522	1	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	13499.9	7	0	0	10	0	0	0	10	1	"0-3 deaths"	0	0	1	0	0	0	"0-1 prem deaths"	16	-2.56494935746154	-3.60555127546399	"1"
